,Unnamed: 0,sub,band,lang,lab,ch,mod,r
48649,48649,SD021,bp,eng,labeled,RMEG11,full,-0.07730984214498833
48650,48650,SD021,bp,eng,labeled,LPPV4,linear,-0.017298626289762687
48651,48651,SD021,bp,eng,labeled,LPPV4,full,-0.008305407987789292
48652,48652,SD021,bp,eng,labeled,LSMA7,linear,-0.11577899166732165
48653,48653,SD021,bp,eng,labeled,LSMA7,full,-0.1383170136625564
48654,48654,SD021,bp,eng,labeled,RTH4,linear,0.03360302807734278
48655,48655,SD021,bp,eng,labeled,RTH4,full,-0.054609285936555625
48656,48656,SD021,bp,eng,labeled,RSMA14,linear,-0.10892184874881247
48657,48657,SD021,bp,eng,labeled,RSMA14,full,-0.1874777209372281
48658,48658,SD021,bp,eng,labeled,RFAC16,linear,0.04118594094143607
48659,48659,SD021,bp,eng,labeled,RFAC16,full,-0.15891683892213904
48660,48660,SD021,bp,eng,labeled,LPPV3,linear,-0.01711772943934785
48661,48661,SD021,bp,eng,labeled,LPPV3,full,-0.031112900320253233
48662,48662,SD021,bp,eng,labeled,RTH3,linear,0.05567005156804518
48663,48663,SD021,bp,eng,labeled,RTH3,full,0.032641340677093664
48664,48664,SD021,bp,eng,labeled,RFAC11,linear,-0.011637535929607784
48665,48665,SD021,bp,eng,labeled,RFAC11,full,-0.1512901766316801
48666,48666,SD021,bp,eng,labeled,RSMA13,linear,-0.08037228347159034
48667,48667,SD021,bp,eng,labeled,RSMA13,full,-0.1339621059118364
48668,48668,SD021,bp,eng,labeled,RTH9,linear,0.016329496952863273
48669,48669,SD021,bp,eng,labeled,RTH9,full,-0.06483279928238994
48670,48670,SD021,bp,eng,labeled,LPPV9,linear,-0.0835257580535591
48671,48671,SD021,bp,eng,labeled,LPPV9,full,-0.20556462702931036
48672,48672,SD021,bp,eng,labeled,RMEG16,linear,0.058320048414639974
48673,48673,SD021,bp,eng,labeled,RMEG16,full,-0.07735306651150636
48674,48674,SD021,bp,eng,labeled,RMEG9,linear,0.10709847005640626
48675,48675,SD021,bp,eng,labeled,RMEG9,full,-0.13620773433733646
48676,48676,SD021,bp,eng,labeled,LMEGOF10,linear,0.2024888991764027
48677,48677,SD021,bp,eng,labeled,LMEGOF10,full,-0.15623113308501554
48678,48678,SD021,bp,eng,labeled,LTH14,linear,0.04683513266946583
48679,48679,SD021,bp,eng,labeled,LTH14,full,-0.13085348506581734
48680,48680,SD021,bp,eng,labeled,C63,linear,-0.03293685407373955
48681,48681,SD021,bp,eng,labeled,C63,full,-0.08915961941446199
48682,48682,SD021,bp,eng,labeled,RFAC1,linear,-0.01997595085517655
48683,48683,SD021,bp,eng,labeled,RFAC1,full,-0.04825109525589881
48684,48684,SD021,bp,eng,labeled,RMEG3,linear,0.03310973703702707
48685,48685,SD021,bp,eng,labeled,RMEG3,full,-0.0038553818069313023
48686,48686,SD021,bp,eng,labeled,RSMA1,linear,-0.032134853264431884
48687,48687,SD021,bp,eng,labeled,RSMA1,full,-0.0636617570299175
48688,48688,SD021,bp,eng,labeled,LMEGOF5,linear,0.03758628505491428
48689,48689,SD021,bp,eng,labeled,LMEGOF5,full,0.05121273509457448
48690,48690,SD021,bp,eng,labeled,LMEG2,linear,-0.06553094147830159
48691,48691,SD021,bp,eng,labeled,LMEG2,full,-0.00016789258508985482
48692,48692,SD021,bp,eng,labeled,RTH15,linear,0.0483078997691532
48693,48693,SD021,bp,eng,labeled,RTH15,full,-0.1919555554396896
48694,48694,SD021,bp,eng,labeled,LTH1,linear,-0.034535109475657806
48695,48695,SD021,bp,eng,labeled,LTH1,full,-0.1199632414984378
48696,48696,SD021,bp,eng,labeled,LMEG8,linear,0.06533566946482003
48697,48697,SD021,bp,eng,labeled,LMEG8,full,-0.03729649240752663
48698,48698,SD021,bp,eng,labeled,LPPV11,linear,0.01831063275387004
48699,48699,SD021,bp,eng,labeled,LPPV11,full,-0.1576153577122614
48700,48700,SD021,bp,eng,labeled,LSMA12,linear,0.17981352434220507
48701,48701,SD021,bp,eng,labeled,LSMA12,full,-0.12391279337811678
48702,48702,SD021,bp,eng,labeled,LTH5,linear,-0.049707003550051684
48703,48703,SD021,bp,eng,labeled,LTH5,full,-0.02404117611572042
48704,48704,SD021,bp,eng,labeled,RTH11,linear,0.10703914312366206
48705,48705,SD021,bp,eng,labeled,RTH11,full,-0.11703577330470953
48706,48706,SD021,bp,eng,labeled,LMEG13,linear,0.03935236543401319
48707,48707,SD021,bp,eng,labeled,LMEG13,full,-0.013972165800298166
48708,48708,SD021,bp,eng,labeled,LMEG6,linear,-0.004613600908374169
48709,48709,SD021,bp,eng,labeled,LMEG6,full,-0.06574235342951751
48710,48710,SD021,bp,eng,labeled,LPPV15,linear,0.002247723017681876
48711,48711,SD021,bp,eng,labeled,LPPV15,full,-0.028857695860186355
48712,48712,SD021,bp,eng,labeled,RSMA5,linear,-0.025173002889911717
48713,48713,SD021,bp,eng,labeled,RSMA5,full,-0.030321412762575783
48714,48714,SD021,bp,eng,labeled,LMEGOF1,linear,0.010184808496797908
48715,48715,SD021,bp,eng,labeled,LMEGOF1,full,0.02069311275257587
48716,48716,SD021,bp,eng,labeled,RMEG7,linear,0.13257034999987635
48717,48717,SD021,bp,eng,labeled,RMEG7,full,-0.054924350530341566
48718,48718,SD021,bp,eng,labeled,RFAC5,linear,0.060978717633191015
48719,48719,SD021,bp,eng,labeled,RFAC5,full,-0.04287486147047498
48720,48720,SD021,bp,eng,labeled,LTH10,linear,-0.002842554883948509
48721,48721,SD021,bp,eng,labeled,LTH10,full,-0.0463450463974095
48722,48722,SD021,bp,eng,labeled,LMEGOF14,linear,0.08793740815569746
48723,48723,SD021,bp,eng,labeled,LMEGOF14,full,-0.13681841897777106
48724,48724,SD021,bp,eng,labeled,RFAC15,linear,-0.01611255428641473
48725,48725,SD021,bp,eng,labeled,RFAC15,full,-0.11989194568291432
48726,48726,SD021,bp,eng,labeled,RTH7,linear,-0.031394640269057014
48727,48727,SD021,bp,eng,labeled,RTH7,full,-0.13220365294734962
48728,48728,SD021,bp,eng,labeled,LSMA4,linear,-0.009977217910553608
48729,48729,SD021,bp,eng,labeled,LSMA4,full,-0.0041749087546220495
48730,48730,SD021,bp,eng,labeled,LPPV7,linear,-0.03561269362836608
48731,48731,SD021,bp,eng,labeled,LPPV7,full,-0.12078762239139687
48732,48732,SD021,bp,eng,labeled,RMEG12,linear,0.006460185593238203
48733,48733,SD021,bp,eng,labeled,RMEG12,full,-0.08490131295691725
48734,48734,SD021,bp,eng,labeled,RMEG15,linear,-0.05139415592207272
48735,48735,SD021,bp,eng,labeled,RMEG15,full,-0.03452185472548164
48736,48736,SD021,bp,eng,labeled,LSMA9,linear,0.02864849558442221
48737,48737,SD021,bp,eng,labeled,LSMA9,full,-0.044503388635760616
48738,48738,SD021,bp,eng,labeled,RFAC12,linear,0.08145006174093074
48739,48739,SD021,bp,eng,labeled,RFAC12,full,-0.21715569298577456
48740,48740,SD021,bp,eng,labeled,RSMA10,linear,-0.01665853892169052
48741,48741,SD021,bp,eng,labeled,RSMA10,full,-0.07901758931941359
48742,48742,SD021,bp,eng,labeled,LSMA3,linear,-0.0078022268965576985
48743,48743,SD021,bp,eng,labeled,LSMA3,full,-0.042342511184221006
48744,48744,SD021,bp,eng,labeled,RFAC2,linear,-0.02663833136058011
48745,48745,SD021,bp,eng,labeled,RFAC2,full,-0.07950308089180502
48746,48746,SD021,bp,eng,labeled,LMEGOF13,linear,0.11167955664361
48747,48747,SD021,bp,eng,labeled,LMEGOF13,full,-0.12196591503804087
48748,48748,SD021,bp,eng,labeled,RFAC8,linear,-0.05976625391549175
48749,48749,SD021,bp,eng,labeled,RFAC8,full,-0.0601803061458778
48750,48750,SD021,bp,eng,labeled,LMEGOF6,linear,0.07123402457615083
48751,48751,SD021,bp,eng,labeled,LMEGOF6,full,-0.007869113074712794
48752,48752,SD021,bp,eng,labeled,RSMA2,linear,0.029631052837614868
48753,48753,SD021,bp,eng,labeled,RSMA2,full,-0.09945161149729306
48754,48754,SD021,bp,eng,labeled,RSMA8,linear,0.07418646080068736
48755,48755,SD021,bp,eng,labeled,RSMA8,full,-0.0007120974901636842
48756,48756,SD021,bp,eng,labeled,LSMA11,linear,0.025391417685437977
48757,48757,SD021,bp,eng,labeled,LSMA11,full,-0.09102217707451654
48758,48758,SD021,bp,eng,labeled,LPPV12,linear,0.03198255431058525
48759,48759,SD021,bp,eng,labeled,LPPV12,full,-0.13348698430512695
48760,48760,SD021,bp,eng,labeled,RTH16,linear,-0.016810188569532262
48761,48761,SD021,bp,eng,labeled,RTH16,full,-0.13873081021865502
48762,48762,SD021,bp,eng,labeled,LTH2,linear,-0.020019820016775592
48763,48763,SD021,bp,eng,labeled,LTH2,full,-0.07350034074395545
48764,48764,SD021,bp,eng,labeled,LMEG14,linear,0.13627192133254434
48765,48765,SD021,bp,eng,labeled,LMEG14,full,-0.08749684125569633
48766,48766,SD021,bp,eng,labeled,LTH8,linear,-0.017096459812989597
48767,48767,SD021,bp,eng,labeled,LTH8,full,-0.05081240083419279
48768,48768,SD021,bp,eng,labeled,LMEG1,linear,0.0017690532765647108
48769,48769,SD021,bp,eng,labeled,LMEG1,full,-0.03696067188176428
48770,48770,SD021,bp,eng,labeled,LMEGOF4,linear,-0.03675608174282924
48771,48771,SD021,bp,eng,labeled,LMEGOF4,full,0.052485644464036287
48772,48772,SD021,bp,eng,labeled,LMEG9,linear,-0.08639017352400917
48773,48773,SD021,bp,eng,labeled,LMEG9,full,-0.04090235098397075
48774,48774,SD021,bp,eng,labeled,LMEG16,linear,0.056422241644126535
48775,48775,SD021,bp,eng,labeled,LMEG16,full,-0.13636036946547112
48776,48776,SD021,bp,eng,labeled,RTH14,linear,-0.03213189118094162
48777,48777,SD021,bp,eng,labeled,RTH14,full,-0.14122395412765504
48778,48778,SD021,bp,eng,labeled,LMEG3,linear,-0.0686218494270429
48779,48779,SD021,bp,eng,labeled,LMEG3,full,-0.028462534419220243
48780,48780,SD021,bp,eng,labeled,LSMA13,linear,-0.01361895906475377
48781,48781,SD021,bp,eng,labeled,LSMA13,full,-0.06323504114913392
48782,48782,SD021,bp,eng,labeled,LPPV10,linear,-0.017470380418503843
48783,48783,SD021,bp,eng,labeled,LPPV10,full,-0.19249861330546167
48784,48784,SD021,bp,eng,labeled,LPPV8,linear,-0.09155425622256147
48785,48785,SD021,bp,eng,labeled,LPPV8,full,-0.18452047292234208
48786,48786,SD021,bp,eng,labeled,RTH8,linear,-0.012268509094341507
48787,48787,SD021,bp,eng,labeled,RTH8,full,-0.10847368689597096
48788,48788,SD021,bp,eng,labeled,LSMA1,linear,0.020614299335973283
48789,48789,SD021,bp,eng,labeled,LSMA1,full,-0.08558892227559246
48790,48790,SD021,bp,eng,labeled,RTH2,linear,0.018289200570926402
48791,48791,SD021,bp,eng,labeled,RTH2,full,-0.010502034416866556
48792,48792,SD021,bp,eng,labeled,RFAC10,linear,-0.051022926871003765
48793,48793,SD021,bp,eng,labeled,RFAC10,full,-0.08460823901353079
48794,48794,SD021,bp,eng,labeled,RSMA12,linear,0.0010171368628612552
48795,48795,SD021,bp,eng,labeled,RSMA12,full,-0.017561395767876898
48796,48796,SD021,bp,eng,labeled,LPPV2,linear,-0.03149902095340878
48797,48797,SD021,bp,eng,labeled,LPPV2,full,0.0033238635372290536
48798,48798,SD021,bp,eng,labeled,RMEG2,linear,0.02130563061395221
48799,48799,SD021,bp,eng,labeled,RMEG2,full,-0.03245752821596045
48800,48800,SD021,bp,eng,labeled,LMEGOF11,linear,0.16866328126353292
48801,48801,SD021,bp,eng,labeled,LMEGOF11,full,-0.1696472590310618
48802,48802,SD021,bp,eng,labeled,LTH15,linear,-0.0008002111689182388
48803,48803,SD021,bp,eng,labeled,LTH15,full,-0.04662152206851384
48804,48804,SD021,bp,eng,labeled,RMEG8,linear,0.19218257388734594
48805,48805,SD021,bp,eng,labeled,RMEG8,full,-0.10640603160656976
48806,48806,SD021,bp,eng,labeled,RFAC7,linear,-0.1907521631907656
48807,48807,SD021,bp,eng,labeled,RFAC7,full,0.05216055917456428
48808,48808,SD021,bp,eng,labeled,RMEG5,linear,0.10329240387917824
48809,48809,SD021,bp,eng,labeled,RMEG5,full,-0.061946530215029924
48810,48810,SD021,bp,eng,labeled,LTH12,linear,-0.01424292125648499
48811,48811,SD021,bp,eng,labeled,LTH12,full,-0.06114421391810479
48812,48812,SD021,bp,eng,labeled,LMEGOF16,linear,0.09486654782172407
48813,48813,SD021,bp,eng,labeled,LMEGOF16,full,-0.0811839742510903
48814,48814,SD021,bp,eng,labeled,RMEG10,linear,0.06175632040815191
48815,48815,SD021,bp,eng,labeled,RMEG10,full,-0.12442200005759167
48816,48816,SD021,bp,eng,labeled,RTH5,linear,0.011045121079840198
48817,48817,SD021,bp,eng,labeled,RTH5,full,-0.07804651313608636
48818,48818,SD021,bp,eng,labeled,LSMA6,linear,-0.07567660550170817
48819,48819,SD021,bp,eng,labeled,LSMA6,full,-0.08997011723263652
48820,48820,SD021,bp,eng,labeled,RSMA15,linear,0.015839746671323512
48821,48821,SD021,bp,eng,labeled,RSMA15,full,-0.180839339192858
48822,48822,SD021,bp,eng,labeled,LPPV5,linear,0.007740733569746605
48823,48823,SD021,bp,eng,labeled,LPPV5,full,-0.004414276123813593
48824,48824,SD021,bp,eng,labeled,LSMA14,linear,-0.06927619660264686
48825,48825,SD021,bp,eng,labeled,LSMA14,full,0.00967910381661141
48826,48826,SD021,bp,eng,labeled,LMEG11,linear,-0.0095958181478195
48827,48827,SD021,bp,eng,labeled,LMEG11,full,-0.0798910849547302
48828,48828,SD021,bp,eng,labeled,LTH7,linear,0.05125112519578958
48829,48829,SD021,bp,eng,labeled,LTH7,full,-0.09540944077896824
48830,48830,SD021,bp,eng,labeled,RTH13,linear,-0.033358916521071216
48831,48831,SD021,bp,eng,labeled,RTH13,full,-0.1641002070801695
48832,48832,SD021,bp,eng,labeled,LMEG4,linear,-0.05354096669420009
48833,48833,SD021,bp,eng,labeled,LMEG4,full,-0.04342051673004868
48834,48834,SD021,bp,eng,labeled,LMEGOF9,linear,0.0978107388907147
48835,48835,SD021,bp,eng,labeled,LMEGOF9,full,-0.030514098095999368
48836,48836,SD021,bp,eng,labeled,LMEGOF3,linear,-0.03386434995230714
48837,48837,SD021,bp,eng,labeled,LMEGOF3,full,0.04684593662489769
48838,48838,SD021,bp,eng,labeled,RSMA7,linear,-0.0321507316434202
48839,48839,SD021,bp,eng,labeled,RSMA7,full,-0.053871208520245635
48840,48840,SD021,bp,eng,labeled,LMEGOF7,linear,0.07222938347026703
48841,48841,SD021,bp,eng,labeled,LMEGOF7,full,-0.0012674878492798401
48842,48842,SD021,bp,eng,labeled,RSMA9,linear,0.08025815174748112
48843,48843,SD021,bp,eng,labeled,RSMA9,full,-0.09171003959795357
48844,48844,SD021,bp,eng,labeled,RSMA3,linear,-0.03861564032342378
48845,48845,SD021,bp,eng,labeled,RSMA3,full,-0.15521722249074493
48846,48846,SD021,bp,eng,labeled,LPPV13,linear,-0.03541219379829556
48847,48847,SD021,bp,eng,labeled,LPPV13,full,-0.0382669357119485
48848,48848,SD021,bp,eng,labeled,LSMA10,linear,0.02407443198079904
48849,48849,SD021,bp,eng,labeled,LSMA10,full,0.012538135755201357
48850,48850,SD021,bp,eng,labeled,LTH9,linear,0.07993692348318072
48851,48851,SD021,bp,eng,labeled,LTH9,full,-0.0586871433476844
48852,48852,SD021,bp,eng,labeled,LTH3,linear,0.03950233540906343
48853,48853,SD021,bp,eng,labeled,LTH3,full,-0.0447789304673868
48854,48854,SD021,bp,eng,labeled,LMEG15,linear,0.113952799933303
48855,48855,SD021,bp,eng,labeled,LMEG15,full,-0.19700779278292244
48856,48856,SD021,bp,eng,labeled,RMEG14,linear,0.08786346138517752
48857,48857,SD021,bp,eng,labeled,RMEG14,full,-0.008975924803748305
48858,48858,SD021,bp,eng,labeled,LPPV1,linear,-0.029565724380464887
48859,48859,SD021,bp,eng,labeled,LPPV1,full,-0.018772509048673558
48860,48860,SD021,bp,eng,labeled,RFAC13,linear,0.14192708611991564
48861,48861,SD021,bp,eng,labeled,RFAC13,full,-0.27721995488883355
48862,48862,SD021,bp,eng,labeled,RSMA11,linear,-0.045125611330949895
48863,48863,SD021,bp,eng,labeled,RSMA11,full,-0.010292372954661087
48864,48864,SD021,bp,eng,labeled,RTH1,linear,0.03519666137109228
48865,48865,SD021,bp,eng,labeled,RTH1,full,0.0017381161875576806
48866,48866,SD021,bp,eng,labeled,LSMA2,linear,-0.04726092403712125
48867,48867,SD021,bp,eng,labeled,LSMA2,full,-0.02841057331703564
48868,48868,SD021,bp,eng,labeled,LSMA8,linear,-0.08114667425305419
48869,48869,SD021,bp,eng,labeled,LSMA8,full,-0.12512861110225387
48870,48870,SD021,bp,eng,labeled,RFAC9,linear,0.11935558760403744
48871,48871,SD021,bp,eng,labeled,RFAC9,full,-0.10923454220659136
48872,48872,SD021,bp,eng,labeled,LMEGOF12,linear,0.09692104996315716
48873,48873,SD021,bp,eng,labeled,LMEGOF12,full,-0.047835249974570206
48874,48874,SD021,bp,eng,labeled,LTH16,linear,-0.015483209460967637
48875,48875,SD021,bp,eng,labeled,LTH16,full,-0.023121925937140148
48876,48876,SD021,bp,eng,labeled,RMEG1,linear,-0.0837995029552859
48877,48877,SD021,bp,eng,labeled,RMEG1,full,-0.08945690228308982
48878,48878,SD021,bp,eng,labeled,RFAC3,linear,-0.05991864766189416
48879,48879,SD021,bp,eng,labeled,RFAC3,full,-0.08932922556909483
48880,48880,SD021,bp,eng,labeled,LTH11,linear,-0.047587941486294215
48881,48881,SD021,bp,eng,labeled,LTH11,full,-0.045106503303905365
48882,48882,SD021,bp,eng,labeled,LMEGOF15,linear,0.034860384118949324
48883,48883,SD021,bp,eng,labeled,LMEGOF15,full,-0.00821840892927649
48884,48884,SD021,bp,eng,labeled,RMEG6,linear,0.09889542598015122
48885,48885,SD021,bp,eng,labeled,RMEG6,full,-0.009289549316758485
48886,48886,SD021,bp,eng,labeled,RFAC4,linear,0.005510680303343671
48887,48887,SD021,bp,eng,labeled,RFAC4,full,-0.07414479139412462
48888,48888,SD021,bp,eng,labeled,LPPV6,linear,0.03925156206414876
48889,48889,SD021,bp,eng,labeled,LPPV6,full,-0.0583468418056941
48890,48890,SD021,bp,eng,labeled,RSMA16,linear,0.09946952086259038
48891,48891,SD021,bp,eng,labeled,RSMA16,full,-0.08155289343721317
48892,48892,SD021,bp,eng,labeled,RFAC14,linear,0.07061706789851313
48893,48893,SD021,bp,eng,labeled,RFAC14,full,-0.20340209747423466
48894,48894,SD021,bp,eng,labeled,LSMA5,linear,-0.01324535404960097
48895,48895,SD021,bp,eng,labeled,LSMA5,full,0.011405989197810823
48896,48896,SD021,bp,eng,labeled,RTH6,linear,-0.01982751363308751
48897,48897,SD021,bp,eng,labeled,RTH6,full,-0.1091908615334896
48898,48898,SD021,bp,eng,labeled,RMEG13,linear,-0.07336956191632485
48899,48899,SD021,bp,eng,labeled,RMEG13,full,-0.032558305412951544
48900,48900,SD021,bp,eng,labeled,LMEG7,linear,0.001852064897441836
48901,48901,SD021,bp,eng,labeled,LMEG7,full,-0.05461084090632778
48902,48902,SD021,bp,eng,labeled,LTH4,linear,0.0429516856709393
48903,48903,SD021,bp,eng,labeled,LTH4,full,0.0014697420511190027
48904,48904,SD021,bp,eng,labeled,RTH10,linear,0.058153694490036816
48905,48905,SD021,bp,eng,labeled,RTH10,full,-0.07203867562165395
48906,48906,SD021,bp,eng,labeled,LMEG12,linear,-0.013111698312754749
48907,48907,SD021,bp,eng,labeled,LMEG12,full,-0.041001626183990905
48908,48908,SD021,bp,eng,labeled,LPPV14,linear,-0.010248597797163507
48909,48909,SD021,bp,eng,labeled,LPPV14,full,-0.011416757609076927
48910,48910,SD021,bp,eng,labeled,RSMA4,linear,0.01665479764073658
48911,48911,SD021,bp,eng,labeled,RSMA4,full,-0.051998775733194016
48912,48912,SD021,bp,cat,unlabeled,LPPV16,linear,0.15072433828506418
48913,48913,SD021,bp,cat,unlabeled,LPPV16,full,0.12737707605305107
48914,48914,SD021,bp,cat,unlabeled,LMEG5,linear,0.034892148649438536
48915,48915,SD021,bp,cat,unlabeled,LMEG5,full,0.006855180627249038
48916,48916,SD021,bp,cat,unlabeled,LMEG10,linear,-0.06549208139897718
48917,48917,SD021,bp,cat,unlabeled,LMEG10,full,-0.013982089387628654
48918,48918,SD021,bp,cat,unlabeled,LTH6,linear,-0.02467778814936844
48919,48919,SD021,bp,cat,unlabeled,LTH6,full,0.029626421323541687
48920,48920,SD021,bp,cat,unlabeled,RTH12,linear,-0.1148391284227594
48921,48921,SD021,bp,cat,unlabeled,RTH12,full,-0.07612926569262088
48922,48922,SD021,bp,cat,unlabeled,LMEGOF2,linear,0.1003724168699356
48923,48923,SD021,bp,cat,unlabeled,LMEGOF2,full,-0.10451509649748754
48924,48924,SD021,bp,cat,unlabeled,LMEGOF8,linear,-0.015450229219388963
48925,48925,SD021,bp,cat,unlabeled,LMEGOF8,full,-0.07756340027235258
48926,48926,SD021,bp,cat,unlabeled,RSMA6,linear,-0.016745492935019268
48927,48927,SD021,bp,cat,unlabeled,RSMA6,full,-0.052814338094754214
48928,48928,SD021,bp,cat,unlabeled,LTH13,linear,-0.09624008304666362
48929,48929,SD021,bp,cat,unlabeled,LTH13,full,-0.0592140071184544
48930,48930,SD021,bp,cat,unlabeled,C64,linear,0.011968964211435864
48931,48931,SD021,bp,cat,unlabeled,C64,full,-0.0254050266749459
48932,48932,SD021,bp,cat,unlabeled,RFAC6,linear,-0.06337714901365234
48933,48933,SD021,bp,cat,unlabeled,RFAC6,full,-0.16196562490466335
48934,48934,SD021,bp,cat,unlabeled,RMEG4,linear,0.02561966461413216
48935,48935,SD021,bp,cat,unlabeled,RMEG4,full,-0.0735991791613854
48936,48936,SD021,bp,cat,unlabeled,RMEG11,linear,-0.06056094957574765
48937,48937,SD021,bp,cat,unlabeled,RMEG11,full,-0.06665059770039143
48938,48938,SD021,bp,cat,unlabeled,LPPV4,linear,0.07155117379549894
48939,48939,SD021,bp,cat,unlabeled,LPPV4,full,-0.0020747822716213407
48940,48940,SD021,bp,cat,unlabeled,LSMA7,linear,0.04812540631049629
48941,48941,SD021,bp,cat,unlabeled,LSMA7,full,-0.035171013452467606
48942,48942,SD021,bp,cat,unlabeled,RTH4,linear,-0.02030208366920501
48943,48943,SD021,bp,cat,unlabeled,RTH4,full,-0.028252549461681407
48944,48944,SD021,bp,cat,unlabeled,RSMA14,linear,-0.05945721544658088
48945,48945,SD021,bp,cat,unlabeled,RSMA14,full,-0.058108494466415715
48946,48946,SD021,bp,cat,unlabeled,RFAC16,linear,-0.07533028253573927
48947,48947,SD021,bp,cat,unlabeled,RFAC16,full,0.04411774331756888
48948,48948,SD021,bp,cat,unlabeled,LPPV3,linear,0.11105091739244782
48949,48949,SD021,bp,cat,unlabeled,LPPV3,full,-0.0611895087630286
48950,48950,SD021,bp,cat,unlabeled,RTH3,linear,-0.04748023235063282
48951,48951,SD021,bp,cat,unlabeled,RTH3,full,-0.05533021281305324
48952,48952,SD021,bp,cat,unlabeled,RFAC11,linear,0.16492590614715202
48953,48953,SD021,bp,cat,unlabeled,RFAC11,full,0.13738883261461265
48954,48954,SD021,bp,cat,unlabeled,RSMA13,linear,0.02887173333814824
48955,48955,SD021,bp,cat,unlabeled,RSMA13,full,-0.096631087183532
48956,48956,SD021,bp,cat,unlabeled,RTH9,linear,-0.09321737835822687
48957,48957,SD021,bp,cat,unlabeled,RTH9,full,-0.09526690310111882
48958,48958,SD021,bp,cat,unlabeled,LPPV9,linear,0.09265052582460737
48959,48959,SD021,bp,cat,unlabeled,LPPV9,full,0.01071937747106827
48960,48960,SD021,bp,cat,unlabeled,RMEG16,linear,0.0007319262439867263
48961,48961,SD021,bp,cat,unlabeled,RMEG16,full,-0.0561043004779524
48962,48962,SD021,bp,cat,unlabeled,RMEG9,linear,-0.026872597971596496
48963,48963,SD021,bp,cat,unlabeled,RMEG9,full,-0.11981683608731927
48964,48964,SD021,bp,cat,unlabeled,LMEGOF10,linear,-0.07342758492092727
48965,48965,SD021,bp,cat,unlabeled,LMEGOF10,full,-0.018226932134911236
